term,target_level,reference_level,odds_ratio,or_low,or_high,statistic,p,p_value,total_variation_distance
model_and_mitigation_openai/chatgpt-4o-latest__prompting,Did not vote,Labour,0.37438242346114103,0.28091307182375735,0.49895221353235486,-6.704170553440582,2.0255357698770142e-11,2.0255357698770142e-11,0.1501830586887822
model_and_mitigation_openai/chatgpt-4o-latest__prompting,Greens,Labour,1.0551358734760172,0.8279685512453407,1.3446304329089247,0.4338728183713045,0.6643807992489258,0.6643807992489258,0.1501830586887822
model_and_mitigation_openai/chatgpt-4o-latest__prompting,Liberal Democrats,Labour,1.1092528309734357,0.8994413772679352,1.3680067140785368,0.9692742743479346,0.33240836125116574,0.33240836125116574,0.1501830586887822
model_and_mitigation_openai/chatgpt-4o-latest__prompting,Not eligible to vote,Labour,0.19836383792028436,0.08751478027254636,0.44961790536322105,-3.874639118862808,1.0678282663342937e-4,1.0678282663342937e-4,0.1501830586887822
model_and_mitigation_openai/chatgpt-4o-latest__prompting,Other,Labour,1.1288371778239386,0.7629151174417605,1.6702688738302394,0.6062549190057602,0.5443454892755677,0.5443454892755677,0.1501830586887822
model_and_mitigation_openai/chatgpt-4o-latest__prompting,Reform UK,Labour,0.49508800219350224,0.367514050736076,0.6669462825299607,-4.624292095486198,3.758798776291595e-6,3.758798776291595e-6,0.1501830586887822
model_and_mitigation_openai/chatgpt-4o-latest__prompting,Scottish National Party,Labour,1.6584331600858286,0.9860728062112587,2.7892469289767785,1.9071258756105314,0.05650428923286742,0.05650428923286742,0.1501830586887822
model_and_mitigation_openai/chatgpt-4o-latest__reranking,Conservative,Labour,1.2196200913345558,1.0077982643610217,1.4759632158426257,2.0398091849150957,0.04136933464745511,0.04136933464745511,0.14014137721929937
model_and_mitigation_openai/chatgpt-4o-latest__reranking,Did not vote,Labour,0.35112545417840313,0.2584874714186463,0.47696348258330434,-6.6973012072913685,2.1230374139931307e-11,2.1230374139931307e-11,0.14014137721929937
model_and_mitigation_openai/chatgpt-4o-latest__reranking,Greens,Labour,1.2558514755578538,0.9874236007029042,1.5972505898563942,1.856843426848921,0.06333343326800688,0.06333343326800688,0.14014137721929937
model_and_mitigation_openai/chatgpt-4o-latest__reranking,Liberal Democrats,Labour,1.1557474291407972,0.9299150280533096,1.4364238448343336,1.304933123988221,0.1919156208903249,0.1919156208903249,0.14014137721929937
model_and_mitigation_openai/chatgpt-4o-latest__reranking,Not eligible to vote,Labour,0.32861973907261677,0.16707674314323565,0.6463552669061404,-3.2244810561532162,0.0012620120597359509,0.0012620120597359509,0.14014137721929937
model_and_mitigation_openai/chatgpt-4o-latest__reranking,Other,Labour,0.9144394268688244,0.5878255254976913,1.4225300350885637,-0.3967364906704291,0.6915617881721164,0.6915617881721164,0.14014137721929937
model_and_mitigation_openai/chatgpt-4o-latest__reranking,Reform UK,Labour,0.5226617050856457,0.38552314098343726,0.708583296105617,-4.178607152131628,2.9329980482889178e-5,2.9329980482889178e-5,0.14014137721929937
model_and_mitigation_openai/chatgpt-4o-latest__reranking,Scottish National Party,Labour,1.2343628715777373,0.6675697125143529,2.2823858994305084,0.6714010878748815,0.5019650520878609,0.5019650520878609,0.14014137721929937
