distortion_magnitude,ame,lower,upper,statistic,p
20.819301120448177,2.421912053951324,1.9856679251115315,2.858156182791117,10.881201798847062,1.4168251846802719e-27
21.00943260758849,2.4556701508473644,2.0146856977331575,2.8966546039615713,10.914273778999625,9.851347316979269e-28
21.1995640947288,2.489428247743403,2.043599825814039,2.935256669672767,10.94409747713835,7.092050934642803e-28
21.38969558186911,2.5231863446394422,2.072413641528052,2.9739590477508324,10.970838135588108,5.278084854572216e-28
21.579827069009422,2.5569444415354816,2.101130422398357,3.012758460672606,10.994657481940651,4.054499282390614e-28
21.76995855614973,2.590702538431521,2.129753346363012,3.05165173050003,11.015712267975083,3.2098768692906033e-28
21.960090043290045,2.6244606353275604,2.158285525336495,3.0906357453186257,11.034154792570781,2.6149856888168827e-28
22.150221530430354,2.6582187322235997,2.1867299583090833,3.129707506138116,11.050131554420812,2.1889387954412297e-28
22.340353017570663,2.691976829119638,2.215089592609642,3.1688640656296343,11.063784535110388,1.879942247980143e-28
22.530484504710977,2.7257349260156785,2.243367269101021,3.208102582930336,11.075249780560783,1.6541823375126986e-28
22.720615991851286,2.759493022911717,2.2715657603623822,3.2474202854610517,11.084658217780294,1.4891804579866458e-28
22.910747478991595,2.7932511198077563,2.299687732708798,3.2868145069067145,11.092134744390423,1.3697928582818168e-28
23.10087896613191,2.8270092167037957,2.327735773080005,3.3262826603275863,11.097798850437808,1.2857136405734613e-28
23.291010453272218,2.860767313599835,2.3557123920109304,3.3658222351887397,11.101764705441207,1.2299113428954176e-28
23.481141940412527,2.894525410495874,2.383620023307973,3.405430797683775,11.104141195562395,1.1976308673659294e-28
23.67127342755284,2.928283507391914,2.4114609961283753,3.4451060186554523,11.105031390716983,1.185756734168125e-28
23.86140491469315,2.9620416042879523,2.439237585244352,3.4848456233315526,11.104533732801064,1.1923804219898807e-28
24.05153640183346,2.9957997011839916,2.4669519659600105,3.5246474364079727,11.102741163729618,1.216544693525934e-28
24.241667888973772,3.029557798080031,2.4946062585495814,3.5645093376104806,11.099742190724822,1.2580625482355086e-28
24.431799376114082,3.0633158949760704,2.5222024796910163,3.6044293102611245,11.095619989867242,1.3174333266305716e-28
24.62193086325439,3.0970739918721093,2.5497426159688676,3.644405367775351,11.090454062692217,1.3957747370042513e-28
24.812062350394704,3.130832088768149,2.577228530899294,3.684435646637004,11.084318459314408,1.494844459736708e-28
25.002193837535014,3.164590185664188,2.6046620596814245,3.7245183116469516,11.07728385468113,1.617038062348827e-28
25.192325324675323,3.198348282560227,2.6320449500216965,3.7646516150987575,11.069416483448064,1.7654641166357188e-28
25.382456811815636,3.2321063794562663,2.659378902866714,3.8048338560458186,11.06077909105852,1.9440152316450598e-28
25.572588298955946,3.2658644763523057,2.6866655365651426,3.845063416139469,11.051430367589129,2.157495972855501e-28
25.762719786096255,3.2996225732483446,2.7139064296584308,3.8853387168382585,11.041425914102968,2.4117512826585e-28
25.95285127323657,3.3333806701443844,2.7411030819274744,3.9256582583612945,11.03081762710948,2.7138643113833667e-28
26.142982760376878,3.3671387670404234,2.7682569550996616,3.966020578981185,11.019654600899148,3.0723570919395e-28
26.333114247517187,3.4008968639364623,2.7953694581560447,4.00642426971688,11.00798296628682,3.497460912363834e-28
26.5232457346575,3.434654960832502,2.822441917889379,4.046868003775625,10.995845482467027,4.001456840295891e-28
26.71337722179781,3.468413057728541,2.8494756380263615,4.0873504774307206,10.983282736286053,4.599016931561364e-28
26.90350870893812,3.50217115462458,2.8764718674362832,4.127870441812877,10.970332668276722,5.307675213096334e-28
27.093640196078432,3.5359292515206198,2.903431813799508,4.168426689241731,10.957030924634148,6.148350726036578e-28
27.283771683218742,3.5696873484166587,2.9303566346604377,4.20901806217288,10.94341080199176,7.145988236452193e-28
27.47390317035905,3.6034454453126976,2.9572474390041896,4.249643451621205,10.929503378405574,8.330306796710897e-28
